win percent,lose percent,wins,loses,nothing
4.8,-5.2,2,4,1398
4.8,-5.3,2,4,1398
4.8,-5.4,2,4,1398
4.8,-5.5,2,4,1398
4.8,-5.6,2,4,1398
4.8,-5.7,2,4,1398
4.8,-5.8,2,4,1398
4.8,-5.9,2,3,1399
4.8,-6.0,2,3,1399
4.8,-6.1,2,3,1399
4.8,-6.2,2,3,1399
4.8,-6.3,2,3,1399
4.8,-6.4,2,3,1399
4.8,-6.5,2,2,1400
4.8,-6.6,2,2,1400
4.8,-6.7,2,2,1400
4.8,-6.8,2,2,1400
4.8,-6.9,2,2,1400
4.8,-7.0,2,1,1401
4.8,-7.1,2,1,1401
4.8,-7.2,2,1,1401
4.8,-7.3,2,1,1401
4.8,-7.4,2,0,1402
4.9,-0.1,0,843,561
4.9,-0.2,0,769,635
4.9,-0.3,0,674,730
4.9,-0.4,1,569,834
4.9,-0.5,1,468,935
4.9,-0.6,1,379,1024
4.9,-0.7,1,315,1088
4.9,-0.8,1,266,1137
4.9,-0.9,1,226,1177
4.9,-1.0,1,192,1211
4.9,-1.1,1,167,1236
4.9,-1.2,1,140,1263
4.9,-1.3,1,125,1278
4.9,-1.4,1,110,1293
4.9,-1.5,1,100,1303
4.9,-1.6,1,91,1312
4.9,-1.7,1,79,1324
4.9,-1.8,1,73,1330
4.9,-1.9,1,65,1338
4.9,-2.0,1,57,1346
4.9,-2.1,1,51,1352
4.9,-2.2,1,48,1355
4.9,-2.3,1,45,1358
4.9,-2.4,1,40,1363
4.9,-2.5,1,33,1370
4.9,-2.6,1,29,1374
4.9,-2.7,1,27,1376
4.9,-2.8,1,23,1380
4.9,-2.9,1,22,1381
4.9,-3.0,1,22,1381
4.9,-3.1,1,19,1384
4.9,-3.2,1,18,1385
4.9,-3.3,1,18,1385
4.9,-3.4,1,17,1386
4.9,-3.5,1,16,1387
4.9,-3.6,1,15,1388
4.9,-3.7,1,15,1388
4.9,-3.8,1,15,1388
4.9,-3.9,1,14,1389
4.9,-4.0,1,14,1389
4.9,-4.1,1,12,1391
4.9,-4.2,1,11,1392
4.9,-4.3,1,10,1393
4.9,-4.4,1,8,1395
4.9,-4.5,1,6,1397
4.9,-4.6,1,6,1397
4.9,-4.7,1,5,1398
4.9,-4.8,1,5,1398
4.9,-4.9,1,5,1398
4.9,-5.0,1,4,1399
4.9,-5.1,1,4,1399
4.9,-5.2,1,4,1399
4.9,-5.3,1,4,1399
4.9,-5.4,1,4,1399
4.9,-5.5,1,4,1399
4.9,-5.6,1,4,1399
4.9,-5.7,1,4,1399
4.9,-5.8,1,4,1399
4.9,-5.9,1,3,1400
4.9,-6.0,1,3,1400
4.9,-6.1,1,3,1400
4.9,-6.2,1,3,1400
4.9,-6.3,1,3,1400
4.9,-6.4,1,3,1400
4.9,-6.5,1,2,1401
4.9,-6.6,1,2,1401
4.9,-6.7,1,2,1401
4.9,-6.8,1,2,1401
4.9,-6.9,1,2,1401
4.9,-7.0,1,1,1402
4.9,-7.1,1,1,1402
4.9,-7.2,1,1,1402
4.9,-7.3,1,1,1402
4.9,-7.4,1,0,1403
5.0,-0.1,0,843,561
5.0,-0.2,0,769,635
5.0,-0.3,0,674,730
5.0,-0.4,1,569,834
5.0,-0.5,1,468,935
5.0,-0.6,1,379,1024
5.0,-0.7,1,315,1088
5.0,-0.8,1,266,1137
5.0,-0.9,1,226,1177
5.0,-1.0,1,192,1211
5.0,-1.1,1,167,1236
5.0,-1.2,1,140,1263
5.0,-1.3,1,125,1278
5.0,-1.4,1,110,1293
5.0,-1.5,1,100,1303
5.0,-1.6,1,91,1312
5.0,-1.7,1,79,1324
5.0,-1.8,1,73,1330
5.0,-1.9,1,65,1338
5.0,-2.0,1,57,1346
5.0,-2.1,1,51,1352
5.0,-2.2,1,48,1355
5.0,-2.3,1,45,1358
5.0,-2.4,1,40,1363
5.0,-2.5,1,33,1370
5.0,-2.6,1,29,1374
5.0,-2.7,1,27,1376
5.0,-2.8,1,23,1380
5.0,-2.9,1,22,1381
5.0,-3.0,1,22,1381
5.0,-3.1,1,19,1384
5.0,-3.2,1,18,1385
5.0,-3.3,1,18,1385
5.0,-3.4,1,17,1386
5.0,-3.5,1,16,1387
5.0,-3.6,1,15,1388
5.0,-3.7,1,15,1388
5.0,-3.8,1,15,1388
5.0,-3.9,1,14,1389
5.0,-4.0,1,14,1389
5.0,-4.1,1,12,1391
5.0,-4.2,1,11,1392
5.0,-4.3,1,10,1393
5.0,-4.4,1,8,1395
5.0,-4.5,1,6,1397
5.0,-4.6,1,6,1397
5.0,-4.7,1,5,1398
5.0,-4.8,1,5,1398
5.0,-4.9,1,5,1398
5.0,-5.0,1,4,1399
5.0,-5.1,1,4,1399
5.0,-5.2,1,4,1399
5.0,-5.3,1,4,1399
5.0,-5.4,1,4,1399
5.0,-5.5,1,4,1399
5.0,-5.6,1,4,1399
5.0,-5.7,1,4,1399
5.0,-5.8,1,4,1399
5.0,-5.9,1,3,1400
5.0,-6.0,1,3,1400
5.0,-6.1,1,3,1400
5.0,-6.2,1,3,1400
5.0,-6.3,1,3,1400
5.0,-6.4,1,3,1400
5.0,-6.5,1,2,1401
5.0,-6.6,1,2,1401
5.0,-6.7,1,2,1401
5.0,-6.8,1,2,1401
5.0,-6.9,1,2,1401
5.0,-7.0,1,1,1402
5.0,-7.1,1,1,1402
5.0,-7.2,1,1,1402
5.0,-7.3,1,1,1402
5.0,-7.4,1,0,1403
5.1,-0.1,0,843,561
5.1,-0.2,0,769,635
5.1,-0.3,0,674,730
5.1,-0.4,1,569,834
5.1,-0.5,1,468,935
5.1,-0.6,1,379,1024
5.1,-0.7,1,315,1088
5.1,-0.8,1,266,1137
5.1,-0.9,1,226,1177
5.1,-1.0,1,192,1211
5.1,-1.1,1,167,1236
5.1,-1.2,1,140,1263
5.1,-1.3,1,125,1278
5.1,-1.4,1,110,1293
5.1,-1.5,1,100,1303
5.1,-1.6,1,91,1312
5.1,-1.7,1,79,1324
5.1,-1.8,1,73,1330
5.1,-1.9,1,65,1338
5.1,-2.0,1,57,1346
5.1,-2.1,1,51,1352
5.1,-2.2,1,48,1355
5.1,-2.3,1,45,1358
5.1,-2.4,1,40,1363
5.1,-2.5,1,33,1370
5.1,-2.6,1,29,1374
5.1,-2.7,1,27,1376
5.1,-2.8,1,23,1380
5.1,-2.9,1,22,1381
5.1,-3.0,1,22,1381
5.1,-3.1,1,19,1384
5.1,-3.2,1,18,1385
5.1,-3.3,1,18,1385
5.1,-3.4,1,17,1386
5.1,-3.5,1,16,1387
5.1,-3.6,1,15,1388
5.1,-3.7,1,15,1388
5.1,-3.8,1,15,1388
5.1,-3.9,1,14,1389
5.1,-4.0,1,14,1389
5.1,-4.1,1,12,1391
5.1,-4.2,1,11,1392
5.1,-4.3,1,10,1393
5.1,-4.4,1,8,1395
5.1,-4.5,1,6,1397
5.1,-4.6,1,6,1397
5.1,-4.7,1,5,1398
5.1,-4.8,1,5,1398
5.1,-4.9,1,5,1398
5.1,-5.0,1,4,1399
5.1,-5.1,1,4,1399
5.1,-5.2,1,4,1399
5.1,-5.3,1,4,1399
5.1,-5.4,1,4,1399
5.1,-5.5,1,4,1399
5.1,-5.6,1,4,1399
5.1,-5.7,1,4,1399
5.1,-5.8,1,4,1399
5.1,-5.9,1,3,1400
5.1,-6.0,1,3,1400
5.1,-6.1,1,3,1400
5.1,-6.2,1,3,1400
5.1,-6.3,1,3,1400
5.1,-6.4,1,3,1400
5.1,-6.5,1,2,1401
5.1,-6.6,1,2,1401
5.1,-6.7,1,2,1401
5.1,-6.8,1,2,1401
5.1,-6.9,1,2,1401
5.1,-7.0,1,1,1402
5.1,-7.1,1,1,1402
5.1,-7.2,1,1,1402
5.1,-7.3,1,1,1402
5.1,-7.4,1,0,1403
5.2,-0.1,0,843,561
5.2,-0.2,0,769,635
5.2,-0.3,0,674,730
5.2,-0.4,1,569,834
5.2,-0.5,1,468,935
5.2,-0.6,1,379,1024
5.2,-0.7,1,315,1088
5.2,-0.8,1,266,1137
5.2,-0.9,1,226,1177
5.2,-1.0,1,192,1211
5.2,-1.1,1,167,1236
5.2,-1.2,1,140,1263
5.2,-1.3,1,125,1278
5.2,-1.4,1,110,1293
5.2,-1.5,1,100,1303
5.2,-1.6,1,91,1312
5.2,-1.7,1,79,1324
5.2,-1.8,1,73,1330
5.2,-1.9,1,65,1338
5.2,-2.0,1,57,1346
5.2,-2.1,1,51,1352
5.2,-2.2,1,48,1355
5.2,-2.3,1,45,1358
5.2,-2.4,1,40,1363
5.2,-2.5,1,33,1370
5.2,-2.6,1,29,1374
5.2,-2.7,1,27,1376
5.2,-2.8,1,23,1380
5.2,-2.9,1,22,1381
5.2,-3.0,1,22,1381
5.2,-3.1,1,19,1384
5.2,-3.2,1,18,1385
5.2,-3.3,1,18,1385
5.2,-3.4,1,17,1386
5.2,-3.5,1,16,1387
5.2,-3.6,1,15,1388
5.2,-3.7,1,15,1388
5.2,-3.8,1,15,1388
5.2,-3.9,1,14,1389
5.2,-4.0,1,14,1389
5.2,-4.1,1,12,1391
5.2,-4.2,1,11,1392
5.2,-4.3,1,10,1393
5.2,-4.4,1,8,1395
5.2,-4.5,1,6,1397
5.2,-4.6,1,6,1397
5.2,-4.7,1,5,1398
5.2,-4.8,1,5,1398
5.2,-4.9,1,5,1398
5.2,-5.0,1,4,1399
5.2,-5.1,1,4,1399
5.2,-5.2,1,4,1399
5.2,-5.3,1,4,1399
5.2,-5.4,1,4,1399
5.2,-5.5,1,4,1399
5.2,-5.6,1,4,1399
5.2,-5.7,1,4,1399
5.2,-5.8,1,4,1399
5.2,-5.9,1,3,1400
5.2,-6.0,1,3,1400
5.2,-6.1,1,3,1400
5.2,-6.2,1,3,1400
5.2,-6.3,1,3,1400
5.2,-6.4,1,3,1400
5.2,-6.5,1,2,1401
5.2,-6.6,1,2,1401
5.2,-6.7,1,2,1401
5.2,-6.8,1,2,1401
5.2,-6.9,1,2,1401
5.2,-7.0,1,1,1402
5.2,-7.1,1,1,1402
5.2,-7.2,1,1,1402
5.2,-7.3,1,1,1402
5.2,-7.4,1,0,1403
5.3,-0.1,0,843,561
5.3,-0.2,0,769,635
5.3,-0.3,0,674,730
5.3,-0.4,1,569,834
5.3,-0.5,1,468,935
5.3,-0.6,1,379,1024
5.3,-0.7,1,315,1088
5.3,-0.8,1,266,1137
5.3,-0.9,1,226,1177
5.3,-1.0,1,192,1211
5.3,-1.1,1,167,1236
5.3,-1.2,1,140,1263
5.3,-1.3,1,125,1278
5.3,-1.4,1,110,1293
5.3,-1.5,1,100,1303
5.3,-1.6,1,91,1312
5.3,-1.7,1,79,1324
5.3,-1.8,1,73,1330
5.3,-1.9,1,65,1338
5.3,-2.0,1,57,1346
5.3,-2.1,1,51,1352
5.3,-2.2,1,48,1355
5.3,-2.3,1,45,1358
5.3,-2.4,1,40,1363
5.3,-2.5,1,33,1370
5.3,-2.6,1,29,1374
5.3,-2.7,1,27,1376
5.3,-2.8,1,23,1380
5.3,-2.9,1,22,1381
5.3,-3.0,1,22,1381
5.3,-3.1,1,19,1384
5.3,-3.2,1,18,1385
5.3,-3.3,1,18,1385
5.3,-3.4,1,17,1386
5.3,-3.5,1,16,1387
5.3,-3.6,1,15,1388
5.3,-3.7,1,15,1388
5.3,-3.8,1,15,1388
5.3,-3.9,1,14,1389
5.3,-4.0,1,14,1389
5.3,-4.1,1,12,1391
5.3,-4.2,1,11,1392
5.3,-4.3,1,10,1393
5.3,-4.4,1,8,1395
5.3,-4.5,1,6,1397
5.3,-4.6,1,6,1397
5.3,-4.7,1,5,1398
5.3,-4.8,1,5,1398
5.3,-4.9,1,5,1398
5.3,-5.0,1,4,1399
5.3,-5.1,1,4,1399
5.3,-5.2,1,4,1399
5.3,-5.3,1,4,1399
5.3,-5.4,1,4,1399
5.3,-5.5,1,4,1399
5.3,-5.6,1,4,1399
5.3,-5.7,1,4,1399
5.3,-5.8,1,4,1399
5.3,-5.9,1,3,1400
5.3,-6.0,1,3,1400
5.3,-6.1,1,3,1400
5.3,-6.2,1,3,1400
5.3,-6.3,1,3,1400
5.3,-6.4,1,3,1400
5.3,-6.5,1,2,1401
5.3,-6.6,1,2,1401
5.3,-6.7,1,2,1401
5.3,-6.8,1,2,1401
5.3,-6.9,1,2,1401
5.3,-7.0,1,1,1402
5.3,-7.1,1,1,1402
5.3,-7.2,1,1,1402
5.3,-7.3,1,1,1402
5.3,-7.4,1,0,1403
5.4,-0.1,0,843,561
5.4,-0.2,0,769,635
5.4,-0.3,0,674,730
5.4,-0.4,1,569,834
5.4,-0.5,1,468,935
5.4,-0.6,1,379,1024
5.4,-0.7,1,315,1088
5.4,-0.8,1,266,1137
5.4,-0.9,1,226,1177
5.4,-1.0,1,192,1211
5.4,-1.1,1,167,1236
5.4,-1.2,1,140,1263
5.4,-1.3,1,125,1278
5.4,-1.4,1,110,1293
5.4,-1.5,1,100,1303
5.4,-1.6,1,91,1312
5.4,-1.7,1,79,1324
5.4,-1.8,1,73,1330
5.4,-1.9,1,65,1338
5.4,-2.0,1,57,1346
5.4,-2.1,1,51,1352
5.4,-2.2,1,48,1355
5.4,-2.3,1,45,1358
5.4,-2.4,1,40,1363
5.4,-2.5,1,33,1370
5.4,-2.6,1,29,1374
5.4,-2.7,1,27,1376
5.4,-2.8,1,23,1380
5.4,-2.9,1,22,1381
5.4,-3.0,1,22,1381
5.4,-3.1,1,19,1384
5.4,-3.2,1,18,1385
5.4,-3.3,1,18,1385
5.4,-3.4,1,17,1386
5.4,-3.5,1,16,1387
5.4,-3.6,1,15,1388
5.4,-3.7,1,15,1388
5.4,-3.8,1,15,1388
5.4,-3.9,1,14,1389
5.4,-4.0,1,14,1389
5.4,-4.1,1,12,1391
5.4,-4.2,1,11,1392
5.4,-4.3,1,10,1393
5.4,-4.4,1,8,1395
5.4,-4.5,1,6,1397
5.4,-4.6,1,6,1397
5.4,-4.7,1,5,1398
5.4,-4.8,1,5,1398
5.4,-4.9,1,5,1398
5.4,-5.0,1,4,1399
5.4,-5.1,1,4,1399
5.4,-5.2,1,4,1399
5.4,-5.3,1,4,1399
5.4,-5.4,1,4,1399
5.4,-5.5,1,4,1399
5.4,-5.6,1,4,1399
5.4,-5.7,1,4,1399
5.4,-5.8,1,4,1399
5.4,-5.9,1,3,1400
5.4,-6.0,1,3,1400
5.4,-6.1,1,3,1400
5.4,-6.2,1,3,1400
5.4,-6.3,1,3,1400
5.4,-6.4,1,3,1400
5.4,-6.5,1,2,1401
5.4,-6.6,1,2,1401
5.4,-6.7,1,2,1401
5.4,-6.8,1,2,1401
5.4,-6.9,1,2,1401
5.4,-7.0,1,1,1402
5.4,-7.1,1,1,1402
5.4,-7.2,1,1,1402
5.4,-7.3,1,1,1402
5.4,-7.4,1,0,1403
5.5,-0.1,0,843,561
5.5,-0.2,0,769,635
5.5,-0.3,0,674,730
5.5,-0.4,1,569,834
5.5,-0.5,1,468,935
5.5,-0.6,1,379,1024
5.5,-0.7,1,315,1088
5.5,-0.8,1,266,1137
5.5,-0.9,1,226,1177
5.5,-1.0,1,192,1211
5.5,-1.1,1,167,1236
5.5,-1.2,1,140,1263
5.5,-1.3,1,125,1278
5.5,-1.4,1,110,1293
5.5,-1.5,1,100,1303
5.5,-1.6,1,91,1312
5.5,-1.7,1,79,1324
5.5,-1.8,1,73,1330
5.5,-1.9,1,65,1338
5.5,-2.0,1,57,1346
5.5,-2.1,1,51,1352
5.5,-2.2,1,48,1355
5.5,-2.3,1,45,1358
5.5,-2.4,1,40,1363
5.5,-2.5,1,33,1370
5.5,-2.6,1,29,1374
5.5,-2.7,1,27,1376
5.5,-2.8,1,23,1380
5.5,-2.9,1,22,1381
5.5,-3.0,1,22,1381
5.5,-3.1,1,19,1384
5.5,-3.2,1,18,1385
5.5,-3.3,1,18,1385
5.5,-3.4,1,17,1386
5.5,-3.5,1,16,1387
5.5,-3.6,1,15,1388
5.5,-3.7,1,15,1388
5.5,-3.8,1,15,1388
5.5,-3.9,1,14,1389
5.5,-4.0,1,14,1389
5.5,-4.1,1,12,1391
5.5,-4.2,1,11,1392
5.5,-4.3,1,10,1393
5.5,-4.4,1,8,1395
5.5,-4.5,1,6,1397
5.5,-4.6,1,6,1397
5.5,-4.7,1,5,1398
5.5,-4.8,1,5,1398
5.5,-4.9,1,5,1398
5.5,-5.0,1,4,1399
5.5,-5.1,1,4,1399
5.5,-5.2,1,4,1399
5.5,-5.3,1,4,1399
5.5,-5.4,1,4,1399
5.5,-5.5,1,4,1399
5.5,-5.6,1,4,1399
5.5,-5.7,1,4,1399
5.5,-5.8,1,4,1399
5.5,-5.9,1,3,1400
5.5,-6.0,1,3,1400
5.5,-6.1,1,3,1400
5.5,-6.2,1,3,1400
5.5,-6.3,1,3,1400
5.5,-6.4,1,3,1400
5.5,-6.5,1,2,1401
5.5,-6.6,1,2,1401
5.5,-6.7,1,2,1401
5.5,-6.8,1,2,1401
5.5,-6.9,1,2,1401
5.5,-7.0,1,1,1402
5.5,-7.1,1,1,1402
5.5,-7.2,1,1,1402
5.5,-7.3,1,1,1402
5.5,-7.4,1,0,1403
5.6,-0.1,0,843,561
5.6,-0.2,0,769,635
5.6,-0.3,0,674,730
5.6,-0.4,1,569,834
5.6,-0.5,1,468,935
5.6,-0.6,1,379,1024
5.6,-0.7,1,315,1088
5.6,-0.8,1,266,1137
5.6,-0.9,1,226,1177
5.6,-1.0,1,192,1211
5.6,-1.1,1,167,1236
5.6,-1.2,1,140,1263
5.6,-1.3,1,125,1278
5.6,-1.4,1,110,1293
5.6,-1.5,1,100,1303
5.6,-1.6,1,91,1312
5.6,-1.7,1,79,1324
5.6,-1.8,1,73,1330
5.6,-1.9,1,65,1338
5.6,-2.0,1,57,1346
5.6,-2.1,1,51,1352
5.6,-2.2,1,48,1355
5.6,-2.3,1,45,1358
5.6,-2.4,1,40,1363
5.6,-2.5,1,33,1370
5.6,-2.6,1,29,1374
5.6,-2.7,1,27,1376
5.6,-2.8,1,23,1380
5.6,-2.9,1,22,1381
5.6,-3.0,1,22,1381
5.6,-3.1,1,19,1384
5.6,-3.2,1,18,1385
5.6,-3.3,1,18,1385
5.6,-3.4,1,17,1386
5.6,-3.5,1,16,1387
5.6,-3.6,1,15,1388
5.6,-3.7,1,15,1388
5.6,-3.8,1,15,1388
5.6,-3.9,1,14,1389
5.6,-4.0,1,14,1389
5.6,-4.1,1,12,1391
5.6,-4.2,1,11,1392
5.6,-4.3,1,10,1393
5.6,-4.4,1,8,1395
5.6,-4.5,1,6,1397
5.6,-4.6,1,6,1397
5.6,-4.7,1,5,1398
5.6,-4.8,1,5,1398
5.6,-4.9,1,5,1398
5.6,-5.0,1,4,1399
5.6,-5.1,1,4,1399
5.6,-5.2,1,4,1399
5.6,-5.3,1,4,1399
5.6,-5.4,1,4,1399
5.6,-5.5,1,4,1399
5.6,-5.6,1,4,1399
5.6,-5.7,1,4,1399
5.6,-5.8,1,4,1399
5.6,-5.9,1,3,1400
5.6,-6.0,1,3,1400
5.6,-6.1,1,3,1400
5.6,-6.2,1,3,1400
5.6,-6.3,1,3,1400
5.6,-6.4,1,3,1400
5.6,-6.5,1,2,1401
5.6,-6.6,1,2,1401
5.6,-6.7,1,2,1401
5.6,-6.8,1,2,1401
5.6,-6.9,1,2,1401
5.6,-7.0,1,1,1402
5.6,-7.1,1,1,1402
5.6,-7.2,1,1,1402
5.6,-7.3,1,1,1402
5.6,-7.4,1,0,1403
5.7,-0.1,0,843,561
5.7,-0.2,0,769,635
5.7,-0.3,0,674,730
5.7,-0.4,1,569,834
5.7,-0.5,1,468,935
5.7,-0.6,1,379,1024
5.7,-0.7,1,315,1088
5.7,-0.8,1,266,1137
5.7,-0.9,1,226,1177
5.7,-1.0,1,192,1211
5.7,-1.1,1,167,1236
5.7,-1.2,1,140,1263
5.7,-1.3,1,125,1278
5.7,-1.4,1,110,1293
5.7,-1.5,1,100,1303
5.7,-1.6,1,91,1312
5.7,-1.7,1,79,1324
5.7,-1.8,1,73,1330
5.7,-1.9,1,65,1338
5.7,-2.0,1,57,1346
5.7,-2.1,1,51,1352
5.7,-2.2,1,48,1355
5.7,-2.3,1,45,1358
5.7,-2.4,1,40,1363
5.7,-2.5,1,33,1370
5.7,-2.6,1,29,1374
5.7,-2.7,1,27,1376
5.7,-2.8,1,23,1380
5.7,-2.9,1,22,1381
5.7,-3.0,1,22,1381
5.7,-3.1,1,19,1384
5.7,-3.2,1,18,1385
5.7,-3.3,1,18,1385
5.7,-3.4,1,17,1386
5.7,-3.5,1,16,1387
5.7,-3.6,1,15,1388
5.7,-3.7,1,15,1388
5.7,-3.8,1,15,1388
5.7,-3.9,1,14,1389
5.7,-4.0,1,14,1389
5.7,-4.1,1,12,1391
5.7,-4.2,1,11,1392
5.7,-4.3,1,10,1393
5.7,-4.4,1,8,1395
5.7,-4.5,1,6,1397
5.7,-4.6,1,6,1397
5.7,-4.7,1,5,1398
5.7,-4.8,1,5,1398
5.7,-4.9,1,5,1398
5.7,-5.0,1,4,1399
5.7,-5.1,1,4,1399
5.7,-5.2,1,4,1399
5.7,-5.3,1,4,1399
5.7,-5.4,1,4,1399
5.7,-5.5,1,4,1399
5.7,-5.6,1,4,1399
5.7,-5.7,1,4,1399
5.7,-5.8,1,4,1399
5.7,-5.9,1,3,1400
5.7,-6.0,1,3,1400
5.7,-6.1,1,3,1400
5.7,-6.2,1,3,1400
5.7,-6.3,1,3,1400
5.7,-6.4,1,3,1400
5.7,-6.5,1,2,1401
5.7,-6.6,1,2,1401
5.7,-6.7,1,2,1401
5.7,-6.8,1,2,1401
5.7,-6.9,1,2,1401
5.7,-7.0,1,1,1402
5.7,-7.1,1,1,1402
5.7,-7.2,1,1,1402
5.7,-7.3,1,1,1402
5.7,-7.4,1,0,1403
5.8,-0.1,0,843,561
5.8,-0.2,0,769,635
5.8,-0.3,0,674,730
5.8,-0.4,1,569,834
5.8,-0.5,1,468,935
5.8,-0.6,1,379,1024
5.8,-0.7,1,315,1088
5.8,-0.8,1,266,1137
5.8,-0.9,1,226,1177
5.8,-1.0,1,192,1211
5.8,-1.1,1,167,1236
5.8,-1.2,1,140,1263
5.8,-1.3,1,125,1278
5.8,-1.4,1,110,1293
5.8,-1.5,1,100,1303
5.8,-1.6,1,91,1312
5.8,-1.7,1,79,1324
5.8,-1.8,1,73,1330
5.8,-1.9,1,65,1338
5.8,-2.0,1,57,1346
5.8,-2.1,1,51,1352
5.8,-2.2,1,48,1355
5.8,-2.3,1,45,1358
5.8,-2.4,1,40,1363
5.8,-2.5,1,33,1370
5.8,-2.6,1,29,1374
5.8,-2.7,1,27,1376
5.8,-2.8,1,23,1380
5.8,-2.9,1,22,1381
5.8,-3.0,1,22,1381
5.8,-3.1,1,19,1384
5.8,-3.2,1,18,1385
5.8,-3.3,1,18,1385
5.8,-3.4,1,17,1386
5.8,-3.5,1,16,1387
5.8,-3.6,1,15,1388
5.8,-3.7,1,15,1388
5.8,-3.8,1,15,1388
5.8,-3.9,1,14,1389
5.8,-4.0,1,14,1389
5.8,-4.1,1,12,1391
5.8,-4.2,1,11,1392
5.8,-4.3,1,10,1393
5.8,-4.4,1,8,1395
5.8,-4.5,1,6,1397
5.8,-4.6,1,6,1397
5.8,-4.7,1,5,1398
5.8,-4.8,1,5,1398
5.8,-4.9,1,5,1398
5.8,-5.0,1,4,1399
5.8,-5.1,1,4,1399
5.8,-5.2,1,4,1399
5.8,-5.3,1,4,1399
5.8,-5.4,1,4,1399
5.8,-5.5,1,4,1399
5.8,-5.6,1,4,1399
5.8,-5.7,1,4,1399
5.8,-5.8,1,4,1399
5.8,-5.9,1,3,1400
5.8,-6.0,1,3,1400
5.8,-6.1,1,3,1400
5.8,-6.2,1,3,1400
5.8,-6.3,1,3,1400
5.8,-6.4,1,3,1400
5.8,-6.5,1,2,1401
5.8,-6.6,1,2,1401
5.8,-6.7,1,2,1401
5.8,-6.8,1,2,1401
5.8,-6.9,1,2,1401
5.8,-7.0,1,1,1402
5.8,-7.1,1,1,1402
5.8,-7.2,1,1,1402
5.8,-7.3,1,1,1402
5.8,-7.4,1,0,1403
5.9,-0.1,0,843,561
5.9,-0.2,0,769,635
5.9,-0.3,0,674,730
5.9,-0.4,1,569,834
5.9,-0.5,1,468,935
5.9,-0.6,1,379,1024
5.9,-0.7,1,315,1088
5.9,-0.8,1,266,1137
5.9,-0.9,1,226,1177
5.9,-1.0,1,192,1211
5.9,-1.1,1,167,1236
5.9,-1.2,1,140,1263
5.9,-1.3,1,125,1278
5.9,-1.4,1,110,1293
5.9,-1.5,1,100,1303
5.9,-1.6,1,91,1312
5.9,-1.7,1,79,1324
5.9,-1.8,1,73,1330
5.9,-1.9,1,65,1338
5.9,-2.0,1,57,1346
5.9,-2.1,1,51,1352
5.9,-2.2,1,48,1355
5.9,-2.3,1,45,1358
5.9,-2.4,1,40,1363
5.9,-2.5,1,33,1370
5.9,-2.6,1,29,1374
5.9,-2.7,1,27,1376
5.9,-2.8,1,23,1380
5.9,-2.9,1,22,1381
5.9,-3.0,1,22,1381
5.9,-3.1,1,19,1384
5.9,-3.2,1,18,1385
5.9,-3.3,1,18,1385
5.9,-3.4,1,17,1386
5.9,-3.5,1,16,1387
5.9,-3.6,1,15,1388
5.9,-3.7,1,15,1388
5.9,-3.8,1,15,1388
5.9,-3.9,1,14,1389
5.9,-4.0,1,14,1389
5.9,-4.1,1,12,1391
5.9,-4.2,1,11,1392
5.9,-4.3,1,10,1393
5.9,-4.4,1,8,1395
5.9,-4.5,1,6,1397
5.9,-4.6,1,6,1397
5.9,-4.7,1,5,1398
5.9,-4.8,1,5,1398
5.9,-4.9,1,5,1398
5.9,-5.0,1,4,1399
5.9,-5.1,1,4,1399
5.9,-5.2,1,4,1399
5.9,-5.3,1,4,1399
5.9,-5.4,1,4,1399
5.9,-5.5,1,4,1399
5.9,-5.6,1,4,1399
5.9,-5.7,1,4,1399
5.9,-5.8,1,4,1399
5.9,-5.9,1,3,1400
5.9,-6.0,1,3,1400
5.9,-6.1,1,3,1400
5.9,-6.2,1,3,1400
5.9,-6.3,1,3,1400
5.9,-6.4,1,3,1400
5.9,-6.5,1,2,1401
5.9,-6.6,1,2,1401
5.9,-6.7,1,2,1401
5.9,-6.8,1,2,1401
5.9,-6.9,1,2,1401
5.9,-7.0,1,1,1402
5.9,-7.1,1,1,1402
5.9,-7.2,1,1,1402
5.9,-7.3,1,1,1402
5.9,-7.4,1,0,1403
6.0,-0.1,0,843,561
6.0,-0.2,0,769,635
6.0,-0.3,0,674,730
6.0,-0.4,1,569,834
6.0,-0.5,1,468,935
6.0,-0.6,1,379,1024
6.0,-0.7,1,315,1088
6.0,-0.8,1,266,1137
6.0,-0.9,1,226,1177
6.0,-1.0,1,192,1211
6.0,-1.1,1,167,1236
6.0,-1.2,1,140,1263
6.0,-1.3,1,125,1278
6.0,-1.4,1,110,1293
6.0,-1.5,1,100,1303
6.0,-1.6,1,91,1312
6.0,-1.7,1,79,1324
6.0,-1.8,1,73,1330
6.0,-1.9,1,65,1338
6.0,-2.0,1,57,1346
6.0,-2.1,1,51,1352
6.0,-2.2,1,48,1355
6.0,-2.3,1,45,1358
6.0,-2.4,1,40,1363
6.0,-2.5,1,33,1370
6.0,-2.6,1,29,1374
6.0,-2.7,1,27,1376
6.0,-2.8,1,23,1380
6.0,-2.9,1,22,1381
6.0,-3.0,1,22,1381
6.0,-3.1,1,19,1384
6.0,-3.2,1,18,1385
6.0,-3.3,1,18,1385
6.0,-3.4,1,17,1386
6.0,-3.5,1,16,1387
6.0,-3.6,1,15,1388
6.0,-3.7,1,15,1388
6.0,-3.8,1,15,1388
6.0,-3.9,1,14,1389
6.0,-4.0,1,14,1389
